sub,eyes,measure,roi,cond,compare,value
sub017,closed,somato lateralisation index,max,incorrect_e,accuracy_e,0.174467295908774
sub017,closed,somato lateralisation index,max,fast,rt,0.0650050141023819
sub017,closed,somato lateralisation index,max,slow,rt,0.00709166757660966
sub017,closed,absolute,v1,correct,accuracy,3.80914974489215
sub017,closed,absolute,v1,incorrect,accuracy,3.87733493509108
sub017,closed,absolute,v1,correct_e,accuracy_e,4.03703090345048
sub017,closed,absolute,v1,incorrect_e,accuracy_e,3.87733493509108
sub017,closed,absolute,v1,fast,rt,3.62893954902505
sub017,closed,absolute,v1,slow,rt,4.00566749047062
sub018,open,visual power,v1,correct,accuracy,0.0328376366868077
sub018,open,visual power,v1,incorrect,accuracy,0.0670671315236832
sub018,open,visual power,v1,correct_e,accuracy_e,-0.000186236023420196
sub018,open,visual power,v1,incorrect_e,accuracy_e,0.0670671315236832
sub018,open,visual power,v1,fast,rt,0.040044184420994
sub018,open,visual power,v1,slow,rt,0.0255381670357409
sub018,open,somato lateralisation index,max,correct,accuracy,0.0934015036354128
sub018,open,somato lateralisation index,max,incorrect,accuracy,0.108586805654441
sub018,open,somato lateralisation index,max,correct_e,accuracy_e,0.111056081157486
sub018,open,somato lateralisation index,max,incorrect_e,accuracy_e,0.108586805654441
sub018,open,somato lateralisation index,max,fast,rt,0.135752750552599
sub018,open,somato lateralisation index,max,slow,rt,0.049481920318341
sub018,open,absolute,v1,correct,accuracy,2.60236086317342
sub018,open,absolute,v1,incorrect,accuracy,2.43539707781256
sub018,open,absolute,v1,correct_e,accuracy_e,2.52990522340142
sub018,open,absolute,v1,incorrect_e,accuracy_e,2.43539707781256
sub018,open,absolute,v1,fast,rt,2.60656245472666
sub018,open,absolute,v1,slow,rt,2.59805897909488
sub018,closed,visual power,v1,correct,accuracy,0.106868453629784
sub018,closed,visual power,v1,incorrect,accuracy,-0.0557364236868924
sub018,closed,visual power,v1,correct_e,accuracy_e,0.0424530578330721
sub018,closed,visual power,v1,incorrect_e,accuracy_e,-0.0557364236868924
sub018,closed,visual power,v1,fast,rt,0.157144676035538
sub018,closed,visual power,v1,slow,rt,0.0525036962714922
sub018,closed,somato lateralisation index,max,correct,accuracy,0.0115988012730123
sub018,closed,somato lateralisation index,max,incorrect,accuracy,0.0912840079990394
sub018,closed,somato lateralisation index,max,correct_e,accuracy_e,0.0277875816796827
sub018,closed,somato lateralisation index,max,incorrect_e,accuracy_e,0.0912840079990394
sub018,closed,somato lateralisation index,max,fast,rt,0.0420837317539397
sub018,closed,somato lateralisation index,max,slow,rt,-0.0116619662478228
sub018,closed,absolute,v1,correct,accuracy,1.57014646756056
sub018,closed,absolute,v1,incorrect,accuracy,1.48092010194468
sub018,closed,absolute,v1,correct_e,accuracy_e,1.55215054168424
sub018,closed,absolute,v1,incorrect_e,accuracy_e,1.48092010194468
sub018,closed,absolute,v1,fast,rt,1.69104040001164
sub018,closed,absolute,v1,slow,rt,1.48506243525141
sub020,open,visual power,v1,correct,accuracy,0.1026622617036
sub020,open,visual power,v1,incorrect,accuracy,0.0721852338698976
sub020,open,visual power,v1,correct_e,accuracy_e,0.070766558025706
sub020,open,visual power,v1,incorrect_e,accuracy_e,0.0721852338698976
sub020,open,visual power,v1,fast,rt,0.00621558165383908
sub020,open,visual power,v1,slow,rt,0.214675853818391
sub020,open,somato lateralisation index,max,correct,accuracy,0.241124804213017
sub020,open,somato lateralisation index,max,incorrect,accuracy,0.247249065112139
sub020,open,somato lateralisation index,max,correct_e,accuracy_e,0.180700113926046
sub020,open,somato lateralisation index,max,incorrect_e,accuracy_e,0.247249065112139
sub020,open,somato lateralisation index,max,fast,rt,0.236052707683556
sub020,open,somato lateralisation index,max,slow,rt,0.24859769258591
sub020,open,absolute,v1,correct,accuracy,3.41991809567948
sub020,open,absolute,v1,incorrect,accuracy,3.4501054359459
sub020,open,absolute,v1,correct_e,accuracy_e,3.40221275620113
sub020,open,absolute,v1,incorrect_e,accuracy_e,3.4501054359459
sub020,open,absolute,v1,fast,rt,3.19213543983085
sub020,open,absolute,v1,slow,rt,3.63868029631892
sub020,closed,visual power,v1,correct,accuracy,-0.188870710299263
sub020,closed,visual power,v1,incorrect,accuracy,-0.231448252470771
sub020,closed,visual power,v1,correct_e,accuracy_e,-0.210133337925343
sub020,closed,visual power,v1,incorrect_e,accuracy_e,-0.231448252470771
sub020,closed,visual power,v1,fast,rt,-0.152356409201017
sub020,closed,visual power,v1,slow,rt,-0.228607936584593
sub020,closed,somato lateralisation index,max,correct,accuracy,0.0805852978490842
sub020,closed,somato lateralisation index,max,incorrect,accuracy,0.217358576625858
sub020,closed,somato lateralisation index,max,correct_e,accuracy_e,0.103253508157288
sub020,closed,somato lateralisation index,max,incorrect_e,accuracy_e,0.217358576625858
sub020,closed,somato lateralisation index,max,fast,rt,0.0505957700158825
sub020,closed,somato lateralisation index,max,slow,rt,0.113703711378264
sub020,closed,absolute,v1,correct,accuracy,3.19560260432069
sub020,closed,absolute,v1,incorrect,accuracy,2.84218111985448
sub020,closed,absolute,v1,correct_e,accuracy_e,3.2027220313504
sub020,closed,absolute,v1,incorrect_e,accuracy_e,2.84218111985448
sub020,closed,absolute,v1,fast,rt,3.27632149532025
sub020,closed,absolute,v1,slow,rt,3.07707879596387
sub021,open,visual power,v1,correct,accuracy,0.391152896067605
sub021,open,visual power,v1,incorrect,accuracy,0.353734403172539
sub021,open,visual power,v1,correct_e,accuracy_e,0.320548432114459
sub021,open,visual power,v1,incorrect_e,accuracy_e,0.353734403172539
sub021,open,visual power,v1,fast,rt,0.414341577288502
sub021,open,visual power,v1,slow,rt,0.377562902731079
sub021,open,somato lateralisation index,max,correct,accuracy,0.0919589153302074
sub021,open,somato lateralisation index,max,incorrect,accuracy,0.0990595400630132
sub021,open,somato lateralisation index,max,correct_e,accuracy_e,0.0571682251169142
sub021,open,somato lateralisation index,max,incorrect_e,accuracy_e,0.0990595400630132
sub021,open,somato lateralisation index,max,fast,rt,0.220036986581043
sub021,open,somato lateralisation index,max,slow,rt,-0.048339761810914
sub021,open,absolute,v1,correct,accuracy,4.47125229673432
sub021,open,absolute,v1,incorrect,accuracy,4.36398313323447
sub021,open,absolute,v1,correct_e,accuracy_e,4.47934197461886
sub021,open,absolute,v1,incorrect_e,accuracy_e,4.36398313323447
sub021,open,absolute,v1,fast,rt,4.39469015668364
sub021,open,absolute,v1,slow,rt,4.55943682653809
sub021,closed,visual power,v1,correct,accuracy,-0.0375094622546093
sub021,closed,visual power,v1,incorrect,accuracy,-0.0610592037382805
sub021,closed,visual power,v1,correct_e,accuracy_e,-0.0900658518022429
sub021,closed,visual power,v1,incorrect_e,accuracy_e,-0.0610592037382805
sub021,closed,visual power,v1,fast,rt,-0.077305167989391
sub021,closed,visual power,v1,slow,rt,0.00542956816804509
sub021,closed,somato lateralisation index,max,correct,accuracy,0.0945231153844122
sub021,closed,somato lateralisation index,max,incorrect,accuracy,0.0822761190003324
sub021,closed,somato lateralisation index,max,correct_e,accuracy_e,0.0858799201400397
sub021,closed,somato lateralisation index,max,incorrect_e,accuracy_e,0.0822761190003324
sub021,closed,somato lateralisation index,max,fast,rt,0.161461913621383
sub021,closed,somato lateralisation index,max,slow,rt,0.0155137243009511
sub021,closed,absolute,v1,correct,accuracy,5.40534069570159
sub021,closed,absolute,v1,incorrect,accuracy,5.32258043524074
sub021,closed,absolute,v1,correct_e,accuracy_e,5.26535995328052
sub021,closed,absolute,v1,incorrect_e,accuracy_e,5.32258043524074
sub021,closed,absolute,v1,fast,rt,5.40577954098196
sub021,closed,absolute,v1,slow,rt,5.39018217759599
sub022,open,visual power,v1,correct,accuracy,0.450982624189772
sub022,open,visual power,v1,incorrect,accuracy,0.31510103864719
sub022,open,visual power,v1,correct_e,accuracy_e,0.669003627150223
sub022,open,visual power,v1,incorrect_e,accuracy_e,0.31510103864719
sub022,open,visual power,v1,fast,rt,0.459749707634095
sub022,open,visual power,v1,slow,rt,0.44174263801194
sub022,open,somato lateralisation index,max,correct,accuracy,0.0978980703935065
sub022,open,somato lateralisation index,max,incorrect,accuracy,0.109686842027103
sub022,open,somato lateralisation index,max,correct_e,accuracy_e,0.15290900977076
sub022,open,somato lateralisation index,max,incorrect_e,accuracy_e,0.109686842027103
sub022,open,somato lateralisation index,max,fast,rt,0.09363242102028
sub022,open,somato lateralisation index,max,slow,rt,0.101916327555567
sub022,open,absolute,v1,correct,accuracy,3.58850908460977
sub022,open,absolute,v1,incorrect,accuracy,3.71803993125519
sub022,open,absolute,v1,correct_e,accuracy_e,3.32556986936993
sub022,open,absolute,v1,incorrect_e,accuracy_e,3.71803993125519
sub022,open,absolute,v1,fast,rt,3.71002986356108
sub022,open,absolute,v1,slow,rt,3.46731719729174
sub022,closed,visual power,v1,correct,accuracy,0.0360025536298703
sub022,closed,visual power,v1,incorrect,accuracy,-0.099271362652865
sub022,closed,visual power,v1,correct_e,accuracy_e,0.107972607773881
sub022,closed,visual power,v1,incorrect_e,accuracy_e,-0.099271362652865
sub022,closed,visual power,v1,fast,rt,0.0626331556792079
sub022,closed,visual power,v1,slow,rt,0.0113924583350145
sub022,closed,somato lateralisation index,max,correct,accuracy,0.109442915501682
sub022,closed,somato lateralisation index,max,incorrect,accuracy,0.0864902155787662
sub022,closed,somato lateralisation index,max,correct_e,accuracy_e,0.0392049644281028
sub022,closed,somato lateralisation index,max,incorrect_e,accuracy_e,0.0864902155787662
sub022,closed,somato lateralisation index,max,fast,rt,0.123722723988465
sub022,closed,somato lateralisation index,max,slow,rt,0.0970145802120331
sub022,closed,absolute,v1,correct,accuracy,5.13894128850824
sub022,closed,absolute,v1,incorrect,accuracy,5.05303481297935
sub022,closed,absolute,v1,correct_e,accuracy_e,5.22198775406332
sub022,closed,absolute,v1,incorrect_e,accuracy_e,5.05303481297935
sub022,closed,absolute,v1,fast,rt,5.04203444022134
sub022,closed,absolute,v1,slow,rt,5.23666487677682
sub023,open,visual power,v1,correct,accuracy,0.175247494660114
sub023,open,visual power,v1,incorrect,accuracy,-0.00433112285021675
sub023,open,visual power,v1,correct_e,accuracy_e,0.297372824552531
sub023,open,visual power,v1,incorrect_e,accuracy_e,-0.00433112285021675
sub023,open,visual power,v1,fast,rt,0.232879536855796
sub023,open,visual power,v1,slow,rt,0.120750324291
sub023,open,somato lateralisation index,max,correct,accuracy,0.172805811713096
sub023,open,somato lateralisation index,max,incorrect,accuracy,0.171365424093346
sub023,open,somato lateralisation index,max,correct_e,accuracy_e,-0.0166345632246959
sub023,open,somato lateralisation index,max,incorrect_e,accuracy_e,0.171365424093346
sub023,open,somato lateralisation index,max,fast,rt,0.205957642360655
sub023,open,somato lateralisation index,max,slow,rt,0.141027857218147
sub023,open,absolute,v1,correct,accuracy,2.57776062486767
sub023,open,absolute,v1,incorrect,accuracy,2.39326768859224
sub023,open,absolute,v1,correct_e,accuracy_e,2.76136211589174
sub023,open,absolute,v1,incorrect_e,accuracy_e,2.39326768859224
sub023,open,absolute,v1,fast,rt,2.52818764690246
sub023,open,absolute,v1,slow,rt,2.63399526417369
sub023,closed,visual power,v1,correct,accuracy,-0.129083607072842
sub023,closed,visual power,v1,incorrect,accuracy,-0.0445143297147784
sub023,closed,visual power,v1,correct_e,accuracy_e,-0.160924078548906
sub023,closed,visual power,v1,incorrect_e,accuracy_e,-0.0445143297147784
sub023,closed,visual power,v1,fast,rt,-0.099559114734449
sub023,closed,visual power,v1,slow,rt,-0.158363908273797
sub023,closed,somato lateralisation index,max,correct,accuracy,0.100638181182511
sub023,closed,somato lateralisation index,max,incorrect,accuracy,0.102633902793159
sub023,closed,somato lateralisation index,max,correct_e,accuracy_e,0.107638564418758
sub023,closed,somato lateralisation index,max,incorrect_e,accuracy_e,0.102633902793159
sub023,closed,somato lateralisation index,max,fast,rt,0.088643709686341
sub023,closed,somato lateralisation index,max,slow,rt,0.111384201306629
sub023,closed,absolute,v1,correct,accuracy,3.63766847020555
sub023,closed,absolute,v1,incorrect,accuracy,3.47747822582173
sub023,closed,absolute,v1,correct_e,accuracy_e,3.52303046566047
sub023,closed,absolute,v1,incorrect_e,accuracy_e,3.47747822582173
sub023,closed,absolute,v1,fast,rt,3.69553194081094
sub023,closed,absolute,v1,slow,rt,3.58011221929124
sub024,open,visual power,v1,correct,accuracy,1.07034319816933
sub024,open,visual power,v1,incorrect,accuracy,0.357797951968889
sub024,open,visual power,v1,correct_e,accuracy_e,1.07305559749824
sub024,open,visual power,v1,incorrect_e,accuracy_e,0.357797951968889
sub024,open,visual power,v1,fast,rt,1.19775770285341
sub024,open,visual power,v1,slow,rt,0.960345626089508
sub024,open,somato lateralisation index,max,correct,accuracy,0.0223880380189277
sub024,open,somato lateralisation index,max,incorrect,accuracy,0.0286434074890825
sub024,open,somato lateralisation index,max,correct_e,accuracy_e,-0.0936309368086032
sub024,open,somato lateralisation index,max,incorrect_e,accuracy_e,0.0286434074890825
sub024,open,somato lateralisation index,max,fast,rt,0.0283282291568
sub024,open,somato lateralisation index,max,slow,rt,0.016413726625523
sub024,open,absolute,v1,correct,accuracy,3.83748650971494
sub024,open,absolute,v1,incorrect,accuracy,2.97806562670772
sub024,open,absolute,v1,correct_e,accuracy_e,3.90456354405204
sub024,open,absolute,v1,incorrect_e,accuracy_e,2.97806562670772
sub024,open,absolute,v1,fast,rt,3.89242078309814
sub024,open,absolute,v1,slow,rt,3.8015674417651
sub024,closed,visual power,v1,correct,accuracy,-0.108826548379057
sub024,closed,visual power,v1,incorrect,accuracy,0.0657071262295284
sub024,closed,visual power,v1,correct_e,accuracy_e,-0.0737851352716397
sub024,closed,visual power,v1,incorrect_e,accuracy_e,0.0657071262295284
sub024,closed,visual power,v1,fast,rt,-0.118607889063291
sub024,closed,visual power,v1,slow,rt,-0.0977816929487358
sub024,closed,somato lateralisation index,max,correct,accuracy,0.0146611561328911
sub024,closed,somato lateralisation index,max,incorrect,accuracy,0.0122416864447058
sub024,closed,somato lateralisation index,max,correct_e,accuracy_e,-0.0170580564062604
sub024,closed,somato lateralisation index,max,incorrect_e,accuracy_e,0.0122416864447058
sub024,closed,somato lateralisation index,max,fast,rt,-0.0103961122475309
sub024,closed,somato lateralisation index,max,slow,rt,0.0434633118389753
sub024,closed,absolute,v1,correct,accuracy,5.56047804893851
sub024,closed,absolute,v1,incorrect,accuracy,5.80489749417238
sub024,closed,absolute,v1,correct_e,accuracy_e,5.79465884084159
sub024,closed,absolute,v1,incorrect_e,accuracy_e,5.80489749417238
sub024,closed,absolute,v1,fast,rt,5.68004397216122
sub024,closed,absolute,v1,slow,rt,5.43429014689103
sub025,open,visual power,v1,correct,accuracy,0.911319633272669
sub025,open,visual power,v1,incorrect,accuracy,0.392505491541957
sub025,open,visual power,v1,correct_e,accuracy_e,0.897531708300295
sub025,open,visual power,v1,incorrect_e,accuracy_e,0.392505491541957
sub025,open,visual power,v1,fast,rt,1.07141627937829
sub025,open,visual power,v1,slow,rt,0.759877247968039
sub025,open,somato lateralisation index,max,correct,accuracy,-0.00930568761771536
sub025,open,somato lateralisation index,max,incorrect,accuracy,0.0879465289737774
sub025,open,somato lateralisation index,max,correct_e,accuracy_e,-0.0281813295934658
sub025,open,somato lateralisation index,max,incorrect_e,accuracy_e,0.0879465289737774
sub025,open,somato lateralisation index,max,fast,rt,-0.0655180192517934
sub025,open,somato lateralisation index,max,slow,rt,0.0499834202817665
sub025,open,absolute,v1,correct,accuracy,4.19809653809116
sub025,open,absolute,v1,incorrect,accuracy,4.12154460401045
sub025,open,absolute,v1,correct_e,accuracy_e,4.28559275383305
sub025,open,absolute,v1,incorrect_e,accuracy_e,4.12154460401045
sub025,open,absolute,v1,fast,rt,4.31607492052135
sub025,open,absolute,v1,slow,rt,4.0777577161044
sub025,closed,visual power,v1,correct,accuracy,0.108663031669533
sub025,closed,visual power,v1,incorrect,accuracy,0.0971078802297315
sub025,closed,visual power,v1,correct_e,accuracy_e,0.0840202316795432
sub025,closed,visual power,v1,incorrect_e,accuracy_e,0.0971078802297315
sub025,closed,visual power,v1,fast,rt,0.0685642220716165
sub025,closed,visual power,v1,slow,rt,0.154909907347279
sub025,closed,somato lateralisation index,max,correct,accuracy,0.00627143603441518
sub025,closed,somato lateralisation index,max,incorrect,accuracy,0.0100061306196936
sub025,closed,somato lateralisation index,max,correct_e,accuracy_e,0.011958392839184
sub025,closed,somato lateralisation index,max,incorrect_e,accuracy_e,0.0100061306196936
sub025,closed,somato lateralisation index,max,fast,rt,0.0183443747340972
sub025,closed,somato lateralisation index,max,slow,rt,-0.00524811122130721
sub025,closed,absolute,v1,correct,accuracy,5.55676299538301
sub025,closed,absolute,v1,incorrect,accuracy,5.50042550931758
sub025,closed,absolute,v1,correct_e,accuracy_e,5.51039271858316
sub025,closed,absolute,v1,incorrect_e,accuracy_e,5.50042550931758
sub025,closed,absolute,v1,fast,rt,5.60152437301912
sub025,closed,absolute,v1,slow,rt,5.50978062093172
sub026,open,visual power,v1,correct,accuracy,0.0377861082867392
sub026,open,visual power,v1,incorrect,accuracy,0.0682125598797625
sub026,open,visual power,v1,correct_e,accuracy_e,-0.0017543510844168
sub026,open,visual power,v1,incorrect_e,accuracy_e,0.0682125598797625
sub026,open,visual power,v1,fast,rt,0.0421667869944021
sub026,open,visual power,v1,slow,rt,0.0260379258423102
sub026,open,somato lateralisation index,max,correct,accuracy,-0.0627740879706641
sub026,open,somato lateralisation index,max,incorrect,accuracy,0.0236516159626177
sub026,open,somato lateralisation index,max,correct_e,accuracy_e,-0.041425632271412
sub026,open,somato lateralisation index,max,incorrect_e,accuracy_e,0.0236516159626177
sub026,open,somato lateralisation index,max,fast,rt,-0.055988736689569
sub026,open,somato lateralisation index,max,slow,rt,-0.0705054444798955
sub026,open,absolute,v1,correct,accuracy,2.70518513536993
sub026,open,absolute,v1,incorrect,accuracy,2.96379709793982
sub026,open,absolute,v1,correct_e,accuracy_e,2.47187061965285
sub026,open,absolute,v1,incorrect_e,accuracy_e,2.96379709793982
sub026,open,absolute,v1,fast,rt,2.70352710283538
sub026,open,absolute,v1,slow,rt,2.72171766915302
sub026,closed,visual power,v1,correct,accuracy,-0.163175015015349
sub026,closed,visual power,v1,incorrect,accuracy,-0.264887197050549
sub026,closed,visual power,v1,correct_e,accuracy_e,-0.139631099701427
sub026,closed,visual power,v1,incorrect_e,accuracy_e,-0.264887197050549
sub026,closed,visual power,v1,fast,rt,-0.180081951861868
sub026,closed,visual power,v1,slow,rt,-0.144790261688594
sub026,closed,somato lateralisation index,max,correct,accuracy,0.0171634542225252
sub026,closed,somato lateralisation index,max,incorrect,accuracy,-0.0296083872832005
sub026,closed,somato lateralisation index,max,correct_e,accuracy_e,0.0420563863622039
sub026,closed,somato lateralisation index,max,incorrect_e,accuracy_e,-0.0296083872832005
sub026,closed,somato lateralisation index,max,fast,rt,-0.00275723700314185
sub026,closed,somato lateralisation index,max,slow,rt,0.0394030063804168
sub026,closed,absolute,v1,correct,accuracy,3.77212347584444
sub026,closed,absolute,v1,incorrect,accuracy,3.37768510722921
sub026,closed,absolute,v1,correct_e,accuracy_e,3.84503372405451
sub026,closed,absolute,v1,incorrect_e,accuracy_e,3.37768510722921
sub026,closed,absolute,v1,fast,rt,3.76085820806088
sub026,closed,absolute,v1,slow,rt,3.78393999289017
sub027,open,visual power,v1,correct,accuracy,0.392149128597774
sub027,open,visual power,v1,incorrect,accuracy,0.422134714275055
sub027,open,visual power,v1,correct_e,accuracy_e,0.430466243994773
sub027,open,visual power,v1,incorrect_e,accuracy_e,0.422134714275055
sub027,open,visual power,v1,fast,rt,0.286425102305351
sub027,open,visual power,v1,slow,rt,0.524241547817762
sub027,open,somato lateralisation index,max,correct,accuracy,0.122320063085791
sub027,open,somato lateralisation index,max,incorrect,accuracy,0.0471708846599059
sub027,open,somato lateralisation index,max,correct_e,accuracy_e,0.114151890995517
sub027,open,somato lateralisation index,max,incorrect_e,accuracy_e,0.0471708846599059
sub027,open,somato lateralisation index,max,fast,rt,0.113187340862872
sub027,open,somato lateralisation index,max,slow,rt,0.116577438296614
sub027,open,absolute,v1,correct,accuracy,3.38627804820799
sub027,open,absolute,v1,incorrect,accuracy,3.38782581638664
sub027,open,absolute,v1,correct_e,accuracy_e,3.35931212294347
sub027,open,absolute,v1,incorrect_e,accuracy_e,3.38782581638664
sub027,open,absolute,v1,fast,rt,3.20805576510771
sub027,open,absolute,v1,slow,rt,3.54113448933112
sub027,closed,visual power,v1,correct,accuracy,-0.0730715547685658
sub027,closed,visual power,v1,incorrect,accuracy,-0.0822390861717592
sub027,closed,visual power,v1,correct_e,accuracy_e,-0.120647033177681
sub027,closed,visual power,v1,incorrect_e,accuracy_e,-0.0822390861717592
sub027,closed,visual power,v1,fast,rt,-0.0961096812951977
sub027,closed,visual power,v1,slow,rt,-0.0490838431935252
sub027,closed,somato lateralisation index,max,correct,accuracy,0.0498024329480855
sub027,closed,somato lateralisation index,max,incorrect,accuracy,-0.0355191909420633
sub027,closed,somato lateralisation index,max,correct_e,accuracy_e,0.00621893896053839
sub027,closed,somato lateralisation index,max,incorrect_e,accuracy_e,-0.0355191909420633
sub027,closed,somato lateralisation index,max,fast,rt,0.047161764686921
sub027,closed,somato lateralisation index,max,slow,rt,0.0520926631427268
sub027,closed,absolute,v1,correct,accuracy,3.3217184049706
sub027,closed,absolute,v1,incorrect,accuracy,3.06650775545197
sub027,closed,absolute,v1,correct_e,accuracy_e,3.54522116678195
sub027,closed,absolute,v1,incorrect_e,accuracy_e,3.06650775545197
sub027,closed,absolute,v1,fast,rt,3.29509033950686
sub027,closed,absolute,v1,slow,rt,3.33167107832295
sub028,open,visual power,v1,correct,accuracy,-0.0737389350077759
sub028,open,visual power,v1,incorrect,accuracy,0.121894846686345
sub028,open,visual power,v1,correct_e,accuracy_e,-0.267355117066269
sub028,open,visual power,v1,incorrect_e,accuracy_e,0.121894846686345
sub028,open,visual power,v1,fast,rt,-0.159551249737446
sub028,open,visual power,v1,slow,rt,0.0233063968508959
sub028,open,somato lateralisation index,max,correct,accuracy,0.158732040001434
sub028,open,somato lateralisation index,max,incorrect,accuracy,0.113970117483082
sub028,open,somato lateralisation index,max,correct_e,accuracy_e,0.192228359628179
sub028,open,somato lateralisation index,max,incorrect_e,accuracy_e,0.113970117483082
sub028,open,somato lateralisation index,max,fast,rt,0.186838817488337
sub028,open,somato lateralisation index,max,slow,rt,0.130160347043262
sub028,open,absolute,v1,correct,accuracy,2.36803754070915
sub028,open,absolute,v1,incorrect,accuracy,2.63076722690857
sub028,open,absolute,v1,correct_e,accuracy_e,2.10501256688905
sub028,open,absolute,v1,incorrect_e,accuracy_e,2.63076722690857
sub028,open,absolute,v1,fast,rt,2.21118301081524
sub028,open,absolute,v1,slow,rt,2.53506672108888
sub028,closed,visual power,v1,correct,accuracy,-0.12125951644972
sub028,closed,visual power,v1,incorrect,accuracy,-0.12254745406653
sub028,closed,visual power,v1,correct_e,accuracy_e,-0.157836846265992
sub028,closed,visual power,v1,incorrect_e,accuracy_e,-0.12254745406653
sub028,closed,visual power,v1,fast,rt,-0.0696440615840708
sub028,closed,visual power,v1,slow,rt,-0.173633483235945
sub028,closed,somato lateralisation index,max,correct,accuracy,0.0949708071841178
sub028,closed,somato lateralisation index,max,incorrect,accuracy,0.0626448675999213
sub028,closed,somato lateralisation index,max,correct_e,accuracy_e,0.067751447174677
sub028,closed,somato lateralisation index,max,incorrect_e,accuracy_e,0.0626448675999213
sub028,closed,somato lateralisation index,max,fast,rt,0.112798246180472
sub028,closed,somato lateralisation index,max,slow,rt,0.0754532339035215
sub028,closed,absolute,v1,correct,accuracy,2.52554037251182
sub028,closed,absolute,v1,incorrect,accuracy,2.71244720598155
sub028,closed,absolute,v1,correct_e,accuracy_e,2.49295805155135
sub028,closed,absolute,v1,incorrect_e,accuracy_e,2.71244720598155
sub028,closed,absolute,v1,fast,rt,2.59966479792308
sub028,closed,absolute,v1,slow,rt,2.44587130747103
sub029,open,visual power,v1,correct,accuracy,0.0133662926699519
sub029,open,visual power,v1,incorrect,accuracy,0.0101580847098346
sub029,open,visual power,v1,correct_e,accuracy_e,0.0234416230772213
sub029,open,visual power,v1,incorrect_e,accuracy_e,0.0101580847098346
sub029,open,visual power,v1,fast,rt,-0.040345465411671
sub029,open,visual power,v1,slow,rt,0.0649593858586201
sub029,open,somato lateralisation index,max,correct,accuracy,-0.0274242043646418
sub029,open,somato lateralisation index,max,incorrect,accuracy,0.14272532133359
sub029,open,somato lateralisation index,max,correct_e,accuracy_e,-0.0110673160751406
sub029,open,somato lateralisation index,max,incorrect_e,accuracy_e,0.14272532133359
sub029,open,somato lateralisation index,max,fast,rt,-0.0613939335158386
sub029,open,somato lateralisation index,max,slow,rt,0.00568301907973701
sub029,open,absolute,v1,correct,accuracy,1.02714816727045
sub029,open,absolute,v1,incorrect,accuracy,1.06934987731291
sub029,open,absolute,v1,correct_e,accuracy_e,1.05206381151589
sub029,open,absolute,v1,incorrect_e,accuracy_e,1.06934987731291
sub029,open,absolute,v1,fast,rt,0.972735463758482
sub029,open,absolute,v1,slow,rt,1.07941144534993
sub029,closed,visual power,v1,correct,accuracy,-0.155352885719358
sub029,closed,visual power,v1,incorrect,accuracy,-0.0951735635652879
sub029,closed,visual power,v1,correct_e,accuracy_e,-0.286486764795879
sub029,closed,visual power,v1,incorrect_e,accuracy_e,-0.0951735635652879
sub029,closed,visual power,v1,fast,rt,-0.0829631906710477
sub029,closed,visual power,v1,slow,rt,-0.218273150891811
sub029,closed,somato lateralisation index,max,correct,accuracy,-0.0544548460325118
sub029,closed,somato lateralisation index,max,incorrect,accuracy,0.0738717361797269
sub029,closed,somato lateralisation index,max,correct_e,accuracy_e,-0.105595845596697
sub029,closed,somato lateralisation index,max,incorrect_e,accuracy_e,0.0738717361797269
sub029,closed,somato lateralisation index,max,fast,rt,-0.11143762642637
sub029,closed,somato lateralisation index,max,slow,rt,0.00188160180558721
sub029,closed,absolute,v1,correct,accuracy,1.77806578110966
sub029,closed,absolute,v1,incorrect,accuracy,1.88658121262786
sub029,closed,absolute,v1,correct_e,accuracy_e,1.76086156961443
sub029,closed,absolute,v1,incorrect_e,accuracy_e,1.88658121262786
sub029,closed,absolute,v1,fast,rt,1.79507860906106
sub029,closed,absolute,v1,slow,rt,1.7610477347087
sub030,open,visual power,v1,correct,accuracy,-0.120663127548295
sub030,open,visual power,v1,incorrect,accuracy,0.299492942224185
sub030,open,visual power,v1,correct_e,accuracy_e,0.0223717299168097
sub030,open,visual power,v1,incorrect_e,accuracy_e,0.299492942224185
sub030,open,visual power,v1,fast,rt,-0.119854258901078
sub030,open,visual power,v1,slow,rt,-0.121398983659554
sub030,open,somato lateralisation index,max,correct,accuracy,0.00181859290113536
sub030,open,somato lateralisation index,max,incorrect,accuracy,0.0073544298633546
sub030,open,somato lateralisation index,max,correct_e,accuracy_e,0.0453295377097435
sub030,open,somato lateralisation index,max,incorrect_e,accuracy_e,0.0073544298633546
sub030,open,somato lateralisation index,max,fast,rt,-0.00656417489017197
sub030,open,somato lateralisation index,max,slow,rt,0.00977489660851505
sub030,open,absolute,v1,correct,accuracy,3.01930682657699
sub030,open,absolute,v1,incorrect,accuracy,3.02706026809924
sub030,open,absolute,v1,correct_e,accuracy_e,3.22788397187107
sub030,open,absolute,v1,incorrect_e,accuracy_e,3.02706026809924
sub030,open,absolute,v1,fast,rt,2.98775825803158
sub030,open,absolute,v1,slow,rt,3.04864402988584
sub030,closed,visual power,v1,correct,accuracy,-0.0770610047372588
sub030,closed,visual power,v1,incorrect,accuracy,-0.0876745584266905
sub030,closed,visual power,v1,correct_e,accuracy_e,-0.163179327185481
sub030,closed,visual power,v1,incorrect_e,accuracy_e,-0.0876745584266905
